case_id	subcorpus	piece	measure	onset	artifact_kind	current_value	candidate_value	status	evidence	discovered_by	fork_commit	fork_pr	notes
DLC-0138	ABC	n15op132_01	197	0	harmony_label_expansion	viio/V expansion A-F#-D# (shipped JiMS name Ri:Ti5)	selective +7-fifths correction G-A-D# (corrected JiMS name Ri:Ti+Me,5)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 4 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0139	bach_solo	BWV1002_08_Double	27	1/2	harmony_label_expansion	#viio6/ii expansion A-F#-D# (shipped JiMS name Di:Ti5/Mi)	selective +7-fifths correction A-F#-D## (members-level adjudication; corrected members yield no direct JiMS name)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 5 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict enharmonic_divergence), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0140	beethoven_piano_sonatas	07-1	225	0	harmony_label_expansion	viio6/V expansion A-F#-D# (shipped JiMS name Ri:Ti5/Fi)	selective -7-fifths correction D-A-F# (corrected JiMS name Re:Ti+Ri,Fi/Fi)	adjudicated_in_jims	Eye-verified -7 (flat-side) correction against the published engraving, 2026-08-06: the staff engraves D natural (tied) at this locus - the -7 spelling literal on the page - while the +7 respelling D## is engraved nowhere in the passage; edition: Henle Urtext, IMSLP #530089, printed p. 126, system 2, measure 5. The mirror (-7) sweep confirms mechanically: the selective -7 correction D-A-F# matches every sounding staff note exactly (chain verdict verified_exact) where the previously adopted +7 correction matched only enharmonically (verdict enharmonic_divergence); evidence key sweep1_mirror.plus7_minus7_conflicts in JiMS Temp/appdim-audit/mirror/detail.json and mirror/report.md. NB: the corrected chord D-A-F# is a plain D major triad under a diminished-implying label.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made. Direction reversed from +7 to -7 by eye-verification against the published engraving, 2026-08-06; at three loci the corrected chord also contradicts the label-implied quality.
DLC-0141	beethoven_piano_sonatas	07-1	46	0	harmony_label_expansion	viio6/V expansion F#-D#-B# (shipped JiMS name Ri:Ti5/Fi)	selective -7-fifths correction B-F#-D# (corrected JiMS name Re:Ti+Ri,Fi/Fi)	adjudicated_in_jims	Eye-verified -7 (flat-side) correction against the published engraving, 2026-08-06: the staff engraves B natural at this locus - the -7 spelling literal on the page - while the +7 respelling B## is engraved nowhere in the passage; edition: Henle Urtext, IMSLP #530089, printed p. 121, system 3, measure 4. The mirror (-7) sweep confirms mechanically: the selective -7 correction B-F#-D# matches every sounding staff note exactly (chain verdict verified_exact) where the previously adopted +7 correction matched only enharmonically (verdict enharmonic_divergence); evidence key sweep1_mirror.plus7_minus7_conflicts in JiMS Temp/appdim-audit/mirror/detail.json and mirror/report.md.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made. Direction reversed from +7 to -7 by eye-verification against the published engraving, 2026-08-06; at three loci the corrected chord also contradicts the label-implied quality.
DLC-0142	beethoven_piano_sonatas	08-3	203	1/2	harmony_label_expansion	viio64/VI expansion Db-Bb-G (shipped JiMS name Mi:Ti5/Te)	selective +7-fifths correction Db-Bb-G# (corrected JiMS name My:Ti+Ra,Fe/Te)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 2 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict enharmonic_divergence), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0143	beethoven_piano_sonatas	08-3	205	1/2	harmony_label_expansion	viio64/VI expansion Db-Bb-G (shipped JiMS name Mi:Ti5/Te)	selective +7-fifths correction Db-Bb-G# (corrected JiMS name My:Ti+Ra,Fe/Te)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 2 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict enharmonic_divergence), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0144	beethoven_piano_sonatas	16-3	93	1/2	harmony_label_expansion	#viio6/iv expansion F-D-B (shipped JiMS name Mi:Ti5/So)	selective +7-fifths correction F-D-B# (corrected JiMS name My:Ti+Ra,Fe/So)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 2 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict enharmonic_divergence), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0145	beethoven_piano_sonatas	23-1	144	3/4	harmony_label_expansion	viio64/V expansion F-D-B (shipped JiMS name Ri:Ti5/La)	selective +7-fifths correction F-C-D (corrected JiMS name Mi:Ti+Di,4/La)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 7 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0146	jc_bach_sonatas	wa01op05no1b_Tempo_di_Minuetto	32	0	harmony_label_expansion	viio6/V expansion Bb-G-E (shipped JiMS name Fi:Ti5/La)	selective +7-fifths correction Bb-G-E# (members-level adjudication; corrected members yield no direct JiMS name)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 4 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict enharmonic_divergence), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0147	jc_bach_sonatas	wa01op05no1b_Tempo_di_Minuetto	36	0	harmony_label_expansion	viio6/V expansion Bb-G-E (shipped JiMS name Fi:Ti5/La)	selective +7-fifths correction Bb-G-E# (members-level adjudication; corrected members yield no direct JiMS name)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 4 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict enharmonic_divergence), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0148	kleine_geistliche_konzerte	op08n23swv304_Siehe,_mein_Fürsprecher_im_Himmel	55	1/4	harmony_label_expansion	#viio/v expansion G-E-C# (shipped JiMS name Fi:Ti5)	selective +7-fifths correction G-C#-E# (corrected JiMS name Fi:Ti+Ri,5)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 1 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict enharmonic_divergence), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0149	mendelssohn_quartets	02op13b	40	0	harmony_label_expansion	viio(42)/V expansion A-E-G# (shipped JiMS name ~Ri:Ti+2,4,5/Mi)	selective +7-fifths correction A-E (corrected JiMS name ~Ri:Ti+2,5/Mi)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 6 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0150	scarlatti_sonatas	K087	41	1/2	harmony_label_expansion	#viio6/ii expansion F#-D#-B# (shipped JiMS name Li:Ti5/Di)	selective +7-fifths correction F#-C#-D# (corrected JiMS name Ti+Di,4/Di)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 8 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0151	scarlatti_sonatas	K100	29	3/8	harmony_label_expansion	#viio6/v expansion G-E-C# (shipped JiMS name Fi:Ti5/La)	selective +7-fifths correction G-D-E (corrected JiMS name So:Ti+Di,4/La)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 4 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0152	schumann_liederkreis	op39n10	25	1/4	harmony_label_expansion	#viio6/v expansion E-C#-A# (shipped JiMS name Ri:Ti5/Fi)	selective +7-fifths correction E-C#-A## (members-level adjudication; corrected members yield no direct JiMS name)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 7 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict enharmonic_divergence), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0153	ABC	n08op59-2_02	32	3/8	harmony_label_expansion	viio7/V expansion D-B-G#-E# (shipped JiMS name Fi:m3³)	selective +7-fifths correction B-G#-D#-E# (corrected JiMS name Fi:Ti7)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) -5 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0154	ABC	n15op132_05	358	0	harmony_label_expansion	viio65/ii expansion Gb-Eb-C-A (shipped JiMS name So:m3³/Te)	selective +7-fifths correction Gb-Eb-A-C# (members-level adjudication; corrected members yield no direct JiMS name)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) -5 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict enharmonic_divergence), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0155	bach_en_fr_suites	BWV806_02_Allemande	29	3/4	harmony_label_expansion	viio65/V expansion C-A-F#-D# (shipped JiMS name Fi:m3³/La)	selective +7-fifths correction A-F#-C#-D# (corrected JiMS name Fi:Ti7/La)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) -5 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0156	c_schumann_lieder	op23no2 An einem lichten Morgen	4	3/4	harmony_label_expansion	#viio43/ii expansion Eb-C-A-F# (shipped JiMS name Di:m3³/So)	selective +7-fifths correction Eb-A-F#-C# (corrected JiMS name Di:Ti3+Fi,Le/Si)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) -1 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0157	chopin_mazurkas	BI145-1op50-1	56	0	harmony_label_expansion	#viio43/ii expansion F-D-B-G# (shipped JiMS name Di:m3³/So)	selective +7-fifths correction D-B-F#-G# (corrected JiMS name Di:Ti7/So)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) -4 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0158	cpe_bach_keyboard	wq50n04a	9	0	harmony_label_expansion	#viio65/iv expansion Eb-C-A-F# (shipped JiMS name Di:m3³/Mi)	selective +7-fifths correction C-A-E-F# (corrected JiMS name Di:Ti7/Mi)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) -4 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0159	debussy_suite_bergamasque	l075-04_suite_passepied	52	0	harmony_label_expansion	#vii%7(4)/iv expansion D-E-G#-A# (shipped JiMS name Di:Ti+Me,5,7)	selective +7-fifths correction E-G#-D#-A# (corrected JiMS name Di:Ti+4,5,7)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) -3 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0160	debussy_suite_bergamasque	l075-04_suite_passepied	54	0	harmony_label_expansion	#vii%7(4)/iv expansion D-E-G#-A# (shipped JiMS name Di:Ti+Me,5,7)	selective +7-fifths correction E-G#-D#-A# (corrected JiMS name Di:Ti+4,5,7)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) -3 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0161	liszt_pelerinage	160.05_Orage	100	0	harmony_label_expansion	viio7(#7)/V expansion C-A-E-F# (shipped JiMS name Ri:Ti7)	selective +7-fifths correction C-A-F#-E# (members-level adjudication; corrected members yield no direct JiMS name)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 5 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0162	liszt_pelerinage	160.05_Orage	98	0	harmony_label_expansion	viio7(#7)/V expansion C-A-E-F# (shipped JiMS name Ri:Ti7)	selective +7-fifths correction C-A-F#-E# (members-level adjudication; corrected members yield no direct JiMS name)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 5 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0163	rachmaninoff_piano	op42_17	22	3/8	harmony_label_expansion	#viio2(#124)/iv expansion Eb-Bb-C-F# (shipped JiMS name Di:Ti+Me,5,Le/Te)	selective +7-fifths correction Eb-Bb-F#-C# (corrected JiMS name Di:Ti+Me,Fi,Le/Te)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) -1 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0164	rachmaninoff_piano	op42_17	22	7/8	harmony_label_expansion	#viio2(#124)/iv expansion Eb-Bb-C-F# (shipped JiMS name Di:Ti+Me,5,Le/Te)	selective +7-fifths correction Eb-Bb-F#-C# (corrected JiMS name Di:Ti+Me,Fi,Le/Te)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) -1 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0165	ABC	n06op18-6_04	36	0	harmony_label_expansion	viio7(6)/V expansion C-B-F#-D# (shipped JiMS name Ri:Ti3+6,Le)	selective -7-fifths correction Bb-C-F#-D# (corrected JiMS name Ri:Ti3+Se,Le)	adjudicated_in_jims	Eye-verified -7 (flat-side) correction against the published engraving, 2026-08-06: the staff engraves B-flat with an explicit flat sign at this locus - the -7 spelling literal on the page - while the +7 respelling B# is engraved nowhere in the passage; edition: ABC bundled Urtext engraving quartets_01-16.pdf, PDF p. 118, system 2, measure 4. The mirror (-7) sweep confirms mechanically: the selective -7 correction Bb-C-F#-D# matches every sounding staff note exactly (chain verdict verified_exact) where the previously adopted +7 correction matched only enharmonically (verdict enharmonic_divergence); evidence key sweep1_mirror.plus7_minus7_conflicts in JiMS Temp/appdim-audit/mirror/detail.json and mirror/report.md.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made. Direction reversed from +7 to -7 by eye-verification against the published engraving, 2026-08-06; at three loci the corrected chord also contradicts the label-implied quality.
DLC-0166	grieg_lyric_pieces	op38n03	12	319/480	harmony_label_expansion	#viio2(+2)/ii expansion Bb-G-E-C# (shipped JiMS name Di:m3³/Te)	selective +7-fifths correction Bb-G-C#-E# (corrected JiMS name Di:Ti+Ri,5,Le/Te)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 2 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict enharmonic_divergence), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0167	grieg_lyric_pieces	op57n02	110	0	harmony_label_expansion	#viio43/iii expansion A-F#-D#-B# (shipped JiMS name Ri:m3³/La)	selective +7-fifths correction A-E-F#-B# (corrected JiMS name Ri:Ti+Me,5,Le/La)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 4 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0168	grieg_lyric_pieces	op68n03	71	0	harmony_label_expansion	#viio7/bii expansion Bb-G-E-C# (shipped JiMS name Si:m3³)	selective +7-fifths correction Bb-E-C#-G# (members-level adjudication; corrected members yield no direct JiMS name)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) -8 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict enharmonic_divergence), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0169	liszt_pelerinage	160.06_Vallee_dObermann	105	0	harmony_label_expansion	viio7(4)/V expansion E-C#-B#-F## (shipped JiMS name Ri:Ti+4,5,Le)	selective -7-fifths correction E-B-C#-F## (corrected JiMS name Ri:Ti+Me,5,Le)	adjudicated_in_jims	Eye-verified -7 (flat-side) correction against the published engraving, 2026-08-06: the staff engraves B natural at this locus - the -7 spelling literal on the page - while the +7 respelling B## is engraved nowhere in the passage; edition: Neue Liszt-Ausgabe I/6, IMSLP #176825, printed p. 35, system 3, measure 1. The mirror (-7) sweep confirms mechanically: the selective -7 correction E-B-C#-F## matches every sounding staff note exactly (chain verdict verified_exact) where the previously adopted +7 correction matched only enharmonically (verdict enharmonic_divergence); evidence key sweep1_mirror.plus7_minus7_conflicts in JiMS Temp/appdim-audit/mirror/detail.json and mirror/report.md.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made. Direction reversed from +7 to -7 by eye-verification against the published engraving, 2026-08-06; at three loci the corrected chord also contradicts the label-implied quality.
